newid,topics,primary_topic,word_count,char_count
20287,,NO_TOPIC,187,1102
20288,,NO_TOPIC,114,662
20289,,NO_TOPIC,86,512
20290,,NO_TOPIC,11,77
20291,earn,earn,118,551
20292,,NO_TOPIC,167,899
20293,,NO_TOPIC,11,83
20294,,NO_TOPIC,91,560
20295,,NO_TOPIC,247,1378
20296,,NO_TOPIC,12,77
20297,acq,acq,13,83
20298,acq,acq,83,486
20299,earn,earn,90,433
20300,earn,earn,153,691
20301,,NO_TOPIC,49,264
20302,earn,earn,55,208
20303,,NO_TOPIC,11,65
20304,earn,earn,210,1016
20305,,NO_TOPIC,206,1193
20306,acq,acq,9,64
20307,,NO_TOPIC,109,640
20308,earn,earn,120,593
20309,earn,earn,65,273
20310,earn,earn,31,126
20311,acq,acq,191,1214
20312,,NO_TOPIC,37,216
20313,,NO_TOPIC,25,124
20314,earn,earn,57,217
20315,,NO_TOPIC,10,50
20316,,NO_TOPIC,56,335
20317,,NO_TOPIC,13,53
20318,iron-steel,iron-steel,16,80
20319,earn,earn,142,701
20320,,NO_TOPIC,116,593
20321,acq,acq,86,479
20322,,NO_TOPIC,50,298
20323,,NO_TOPIC,74,509
20324,earn,earn,141,669
20325,,NO_TOPIC,97,590
20326,,NO_TOPIC,157,890
20327,,NO_TOPIC,14,67
20328,acq,acq,39,209
20329,,NO_TOPIC,11,42
20330,,NO_TOPIC,10,39
20331,,NO_TOPIC,12,61
20332,earn,earn,105,462
20333,crude;ship,crude,216,1267
20334,earn,earn,64,263
20335,trade;soybean;veg-oil,trade,367,2104
20336,,NO_TOPIC,8,36
20337,earn,earn,55,219
20338,,NO_TOPIC,15,65
20339,earn,earn,75,315
20340,earn,earn,117,536
20341,iron-steel,iron-steel,161,1019
20342,,NO_TOPIC,15,85
20343,money-fx;interest,money-fx,9,52
20344,earn,earn,98,431
20345,,NO_TOPIC,11,43
20346,,NO_TOPIC,171,928
20347,money-fx,money-fx,9,55
20348,money-fx,money-fx,87,560
20349,,NO_TOPIC,11,49
20350,,NO_TOPIC,11,43
20351,,NO_TOPIC,493,2654
20352,acq,acq,101,557
20353,earn,earn,54,202
20354,,NO_TOPIC,140,689
20355,,NO_TOPIC,72,406
20356,,NO_TOPIC,102,524
20357,earn,earn,55,202
20358,earn,earn,75,312
20359,,NO_TOPIC,13,49
20360,,NO_TOPIC,33,166
20361,,NO_TOPIC,21,104
20362,,NO_TOPIC,49,300
20363,earn,earn,222,1126
20364,earn,earn,39,159
20365,earn,earn,50,215
20366,grain;corn,grain,60,325
20367,earn,earn,35,148
20368,earn,earn,56,202
20369,,NO_TOPIC,57,364
20370,earn,earn,85,357
20371,earn,earn,40,185
20372,earn,earn,46,216
20373,earn,earn,48,202
20374,earn,earn,46,200
20375,,NO_TOPIC,85,482
20376,earn,earn,55,210
20377,money-fx,money-fx,33,219
20378,earn,earn,80,344
20379,acq,acq,158,873
20380,earn,earn,76,328
20381,earn,earn,33,148
20382,coffee,coffee,288,1747
20383,,NO_TOPIC,37,232
20384,earn,earn,113,527
20385,earn,earn,77,303
20386,earn,earn,59,268
20387,,NO_TOPIC,11,42
20388,earn,earn,38,153
20389,veg-oil,veg-oil,222,1313
20390,,NO_TOPIC,44,240
20391,earn,earn,74,274
20392,earn,earn,182,793
20393,earn,earn,165,817
20394,,NO_TOPIC,62,403
20395,earn,earn,77,317
20396,acq,acq,223,1238
20397,,NO_TOPIC,14,83
20398,acq,acq,102,582
20399,,NO_TOPIC,14,67
20400,earn,earn,73,268
20401,earn,earn,69,303
20402,,NO_TOPIC,41,277
20403,,NO_TOPIC,72,431
20404,,NO_TOPIC,58,343
20405,,NO_TOPIC,88,500
20406,fuel,fuel,117,527
20407,earn,earn,48,225
20408,,NO_TOPIC,13,75
20409,interest,interest,237,1277
20410,,NO_TOPIC,84,506
20411,,NO_TOPIC,186,1134
20412,earn,earn,75,304
20413,,NO_TOPIC,40,228
20414,earn,earn,72,255
20415,earn,earn,45,201
20416,,NO_TOPIC,22,111
20417,,NO_TOPIC,14,64
20418,,NO_TOPIC,70,404
20419,earn,earn,85,416
20420,crude,crude,66,360
20421,earn,earn,73,265
20422,,NO_TOPIC,121,632
20423,,NO_TOPIC,42,227
20424,,NO_TOPIC,78,474
20425,,NO_TOPIC,9,48
20426,,NO_TOPIC,49,283
20427,,NO_TOPIC,13,68
20428,,NO_TOPIC,11,59
20429,,NO_TOPIC,41,229
20430,,NO_TOPIC,13,66
20431,,NO_TOPIC,49,288
20432,earn,earn,110,506
20433,,NO_TOPIC,76,461
20434,,NO_TOPIC,44,249
20435,,NO_TOPIC,13,74
20436,,NO_TOPIC,128,768
20437,,NO_TOPIC,196,1142
20438,earn,earn,54,205
20439,acq,acq,88,554
20440,earn,earn,73,329
20441,trade;carcass,trade,282,1512
20442,earn,earn,56,207
20443,earn,earn,105,450
20444,ship,ship,13,80
20445,,NO_TOPIC,10,55
20446,earn,earn,81,389
20447,,NO_TOPIC,175,1157
20448,earn,earn,75,295
20449,,NO_TOPIC,43,289
20450,earn,earn,84,344
20451,,NO_TOPIC,52,298
20452,,NO_TOPIC,184,1115
20453,earn,earn,93,365
20454,,NO_TOPIC,54,355
20455,earn,earn,74,278
20456,,NO_TOPIC,56,323
20457,acq,acq,92,489
20458,tin,tin,209,1178
20459,crude,crude,96,589
20460,,NO_TOPIC,99,608
20461,oilseed;soybean;veg-oil;trade,oilseed,292,1732
20462,trade;livestock;carcass;sugar,trade,480,2789
20463,earn,earn,76,288
20464,ship;crude,ship,216,1222
20465,coffee,coffee,114,656
20466,,NO_TOPIC,53,304
20467,acq,acq,70,419
20468,earn,earn,93,438
20469,trade,trade,239,1322
20470,earn,earn,55,207
20471,earn,earn,71,272
20472,,NO_TOPIC,137,665
20473,earn,earn,72,260
20474,crude,crude,189,1060
20475,,NO_TOPIC,217,1175
20476,earn,earn,68,286
20477,,NO_TOPIC,77,442
20478,,NO_TOPIC,11,44
20479,earn,earn,64,268
20480,earn,earn,58,251
20481,,NO_TOPIC,47,304
20482,,NO_TOPIC,23,102
20483,,NO_TOPIC,14,71
20484,,NO_TOPIC,81,487
20485,acq,acq,93,541
20486,,NO_TOPIC,11,67
20487,,NO_TOPIC,12,69
20488,earn,earn,63,253
20489,acq,acq,113,599
20490,earn,earn,59,226
20491,,NO_TOPIC,43,249
20492,,NO_TOPIC,84,535
20493,earn,earn,85,396
20494,earn,earn,92,437
20495,,NO_TOPIC,54,334
20496,money-fx,money-fx,113,662
20497,earn,earn,84,344
20498,earn,earn,70,275
20499,earn,earn,72,256
20500,money-fx;interest,money-fx,657,3912
20501,,NO_TOPIC,101,647
20502,earn,earn,62,251
20503,,NO_TOPIC,34,184
20504,,NO_TOPIC,177,1100
20505,,NO_TOPIC,90,579
20506,,NO_TOPIC,38,244
20507,earn,earn,82,341
20508,,NO_TOPIC,406,2364
20509,,NO_TOPIC,77,425
20510,,NO_TOPIC,88,525
20511,trade;livestock;carcass;grain;wheat,trade,419,2465
20512,,NO_TOPIC,33,180
20513,,NO_TOPIC,61,347
20514,earn,earn,22,103
20515,earn,earn,90,437
20516,,NO_TOPIC,49,299
20517,earn,earn,221,1068
20518,,NO_TOPIC,53,257
20519,,NO_TOPIC,32,191
20520,,NO_TOPIC,14,70
20521,,NO_TOPIC,102,614
20522,,NO_TOPIC,130,732
20523,earn,earn,80,333
20524,,NO_TOPIC,27,132
20525,acq,acq,71,434
20526,,NO_TOPIC,212,1216
20527,earn,earn,62,246
20528,,NO_TOPIC,12,55
20529,earn,earn,146,685
20530,,NO_TOPIC,83,474
20531,earn,earn,56,251
20532,interest,interest,109,636
20533,earn,earn,152,716
20534,,NO_TOPIC,33,205
20535,earn,earn,102,438
20536,,NO_TOPIC,68,371
20537,,NO_TOPIC,12,68
20538,,NO_TOPIC,431,2273
20539,,NO_TOPIC,107,560
20540,,NO_TOPIC,129,753
20541,,NO_TOPIC,88,490
20542,,NO_TOPIC,14,59
20543,,NO_TOPIC,67,367
20544,,NO_TOPIC,33,197
20545,earn,earn,135,579
20546,earn,earn,215,1062
20547,,NO_TOPIC,79,465
20548,earn,earn,56,212
20549,,NO_TOPIC,195,1123
20550,grain;wheat;oilseed;sunseed,grain,90,564
20551,,NO_TOPIC,15,80
20552,acq,acq,31,212
20553,,NO_TOPIC,20,96
20554,,NO_TOPIC,21,109
20555,,NO_TOPIC,100,598
20556,,NO_TOPIC,21,113
20557,earn,earn,99,414
20558,earn,earn,33,140
20559,,NO_TOPIC,12,77
20560,,NO_TOPIC,25,142
20561,earn,earn,72,269
20562,earn,earn,71,307
20563,,NO_TOPIC,30,177
20564,earn,earn,55,204
20565,,NO_TOPIC,82,541
20566,earn,earn,55,255
20567,earn,earn,38,175
20568,,NO_TOPIC,21,110
20569,earn,earn,127,554
20570,,NO_TOPIC,14,74
20571,,NO_TOPIC,375,2124
20572,,NO_TOPIC,39,240
20573,,NO_TOPIC,77,461
20574,,NO_TOPIC,11,80
20575,,NO_TOPIC,21,112
20576,,NO_TOPIC,255,1439
20577,,NO_TOPIC,21,103
20578,,NO_TOPIC,27,122
20579,,NO_TOPIC,44,282
20580,,NO_TOPIC,14,84
20581,,NO_TOPIC,109,607
20582,,NO_TOPIC,39,244
20583,earn,earn,77,277
20584,acq,acq,39,265
20585,,NO_TOPIC,62,350
20586,earn,earn,72,306
20587,,NO_TOPIC,95,540
20588,,NO_TOPIC,271,1688
20589,,NO_TOPIC,47,306
20590,,NO_TOPIC,23,112
20591,,NO_TOPIC,21,117
20592,,NO_TOPIC,22,116
20593,earn,earn,55,205
20594,,NO_TOPIC,107,600
20595,,NO_TOPIC,107,634
20596,earn,earn,47,205
20597,,NO_TOPIC,14,80
20598,earn,earn,102,478
20599,,NO_TOPIC,8,44
20600,earn,earn,77,322
20601,,NO_TOPIC,51,256
20602,,NO_TOPIC,55,304
20603,,NO_TOPIC,42,260
20604,,NO_TOPIC,56,359
20605,earn,earn,63,252
20606,earn,earn,70,308
20607,,NO_TOPIC,10,71
20608,,NO_TOPIC,282,1736
20609,,NO_TOPIC,78,469
20610,,NO_TOPIC,7,37
20611,grain;wheat,grain,96,574
20612,,NO_TOPIC,87,570
20613,,NO_TOPIC,166,961
20614,,NO_TOPIC,667,4026
20615,,NO_TOPIC,12,80
20616,,NO_TOPIC,35,217
20617,,NO_TOPIC,11,51
20618,acq,acq,138,822
20619,,NO_TOPIC,39,214
20620,livestock;l-cattle,livestock,134,806
20621,,NO_TOPIC,99,570
20622,,NO_TOPIC,13,75
20623,,NO_TOPIC,94,553
20624,ship,ship,187,1044
20625,,NO_TOPIC,12,76
20626,,NO_TOPIC,62,361
20627,,NO_TOPIC,90,473
20628,earn,earn,145,688
20629,,NO_TOPIC,54,310
20630,earn,earn,57,203
20631,interest;money-fx,interest,185,1135
20632,crude,crude,448,2648
20633,,NO_TOPIC,15,65
20634,earn,earn,161,760
20635,,NO_TOPIC,104,627
20636,,NO_TOPIC,194,1115
20637,grain;corn,grain,15,69
20638,,NO_TOPIC,46,253
20639,earn,earn,111,491
20640,earn,earn,56,205
20641,acq,acq,77,501
20642,,NO_TOPIC,61,375
20643,,NO_TOPIC,11,71
20644,,NO_TOPIC,41,230
20645,grain;corn;wheat;oilseed;soybean,grain,111,598
20646,earn,earn,74,338
20647,,NO_TOPIC,41,211
20648,earn,earn,64,243
20649,trade;grain;corn,trade,198,1122
20650,earn,earn,76,335
20651,earn,earn,84,384
20652,earn,earn,65,264
20653,crude,crude,144,822
20654,earn,earn,40,162
20655,earn,earn,83,325
20656,,NO_TOPIC,96,603
20657,earn,earn,66,299
20658,earn,earn,98,399
20659,,NO_TOPIC,50,194
20660,earn,earn,83,347
20661,,NO_TOPIC,123,662
20662,crude,crude,67,423
20663,,NO_TOPIC,91,513
20664,,NO_TOPIC,15,62
20665,,NO_TOPIC,66,371
20666,nat-gas,nat-gas,142,812
20667,acq,acq,98,572
20668,earn,earn,80,392
20669,earn,earn,82,411
20670,earn,earn,58,287
20671,earn,earn,68,289
20672,earn,earn,77,281
20673,earn,earn,36,169
20674,,NO_TOPIC,9,55
20675,,NO_TOPIC,17,73
20676,,NO_TOPIC,11,43
20677,,NO_TOPIC,99,649
20678,money-fx;interest,money-fx,94,598
20679,acq,acq,82,463
20680,earn,earn,41,159
20681,,NO_TOPIC,114,663
20682,trade,trade,127,671
20683,,NO_TOPIC,92,583
20684,,NO_TOPIC,14,74
20685,earn,earn,140,725
20686,,NO_TOPIC,147,995
20687,,NO_TOPIC,21,86
20688,,NO_TOPIC,11,55
20689,,NO_TOPIC,74,419
20690,,NO_TOPIC,128,688
20691,,NO_TOPIC,105,651
20692,crude,crude,13,64
20693,acq,acq,104,628
20694,,NO_TOPIC,79,482
20695,earn,earn,32,126
20696,,NO_TOPIC,11,49
20697,,NO_TOPIC,22,120
20698,acq,acq,260,1462
20699,gold,gold,98,548
20700,,NO_TOPIC,21,104
20701,,NO_TOPIC,23,109
20702,,NO_TOPIC,46,249
20703,,NO_TOPIC,77,469
20704,,NO_TOPIC,193,1281
20705,,NO_TOPIC,576,3408
20706,earn,earn,155,764
20707,,NO_TOPIC,41,237
20708,earn,earn,36,161
20709,crude,crude,108,594
20710,pet-chem,pet-chem,69,376
20711,earn,earn,58,224
20712,earn,earn,90,430
20713,,NO_TOPIC,74,435
20714,,NO_TOPIC,197,1135
20715,earn,earn,65,251
20716,,NO_TOPIC,10,76
20717,,NO_TOPIC,63,394
20718,,NO_TOPIC,13,84
20719,ship,ship,206,1162
20720,,NO_TOPIC,32,202
20721,crude,crude,90,488
20722,,NO_TOPIC,11,75
20723,meal-feed;soy-meal;grain;corn,meal-feed,135,688
20724,,NO_TOPIC,12,73
20725,acq,acq,90,553
20726,,NO_TOPIC,10,66
20727,,NO_TOPIC,99,672
20728,earn,earn,77,298
20729,,NO_TOPIC,184,1149
20730,crude;gas,crude,18,83
20731,,NO_TOPIC,17,79
20732,,NO_TOPIC,89,558
20733,,NO_TOPIC,55,334
20734,acq,acq,62,332
20735,earn,earn,55,207
20736,earn,earn,57,242
20737,,NO_TOPIC,17,83
20738,grain;wheat,grain,72,405
20739,,NO_TOPIC,98,632
20740,,NO_TOPIC,218,1267
20741,,NO_TOPIC,190,1117
20742,,NO_TOPIC,124,742
20743,,NO_TOPIC,13,77
20744,acq,acq,481,2614
20745,,NO_TOPIC,157,927
20746,earn,earn,82,369
20747,earn,earn,54,203
20748,,NO_TOPIC,288,1674
20749,,NO_TOPIC,117,607
20750,,NO_TOPIC,473,2805
20751,,NO_TOPIC,178,1046
20752,,NO_TOPIC,118,682
20753,earn,earn,69,388
20754,acq,acq,14,79
20755,acq,acq,16,79
20756,crude;ship,crude,177,1078
20757,trade,trade,230,1275
20758,,NO_TOPIC,94,571
20759,interest,interest,11,64
20760,,NO_TOPIC,148,911
20761,,NO_TOPIC,12,77
20762,,NO_TOPIC,6,32
20763,grain;corn,grain,88,492
20764,money-fx;interest,money-fx,752,4430
20765,,NO_TOPIC,46,277
20766,acq,acq,100,535
20767,earn,earn,72,315
20768,earn,earn,54,207
20769,interest,interest,131,769
20770,earn,earn,146,718
20771,earn,earn,72,270
20772,,NO_TOPIC,758,4442
20773,earn,earn,182,988
20774,ship;crude,ship,256,1506
20775,acq,acq,98,567
20776,earn,earn,36,149
20777,,NO_TOPIC,107,592
20778,crude,crude,159,926
20779,earn,earn,62,225
20780,,NO_TOPIC,373,2310
20781,,NO_TOPIC,106,634
20782,,NO_TOPIC,450,2638
20783,,NO_TOPIC,310,1738
20784,earn,earn,56,204
20785,,NO_TOPIC,43,276
20786,,NO_TOPIC,105,620
20787,trade,trade,251,1497
20788,,NO_TOPIC,55,372
20789,,NO_TOPIC,14,72
20790,lumber,lumber,207,1181
20791,earn,earn,85,346
20792,acq,acq,65,437
20793,earn,earn,35,151
20794,earn,earn,101,465
20795,money-fx,money-fx,146,989
20796,,NO_TOPIC,27,140
20797,acq,acq,105,565
20798,earn,earn,88,396
20799,,NO_TOPIC,22,111
20800,earn,earn,53,192
20801,earn,earn,51,210
20802,earn,earn,36,139
20803,earn,earn,78,325
20804,earn,earn,35,147
20805,,NO_TOPIC,185,1092
20806,,NO_TOPIC,161,919
20807,earn,earn,66,257
20808,,NO_TOPIC,104,596
20809,,NO_TOPIC,235,1520
20810,,NO_TOPIC,93,545
20811,acq,acq,216,1360
20812,earn,earn,67,295
20813,earn,earn,56,210
20814,earn,earn,144,609
20815,,NO_TOPIC,80,492
20816,,NO_TOPIC,69,363
20817,earn,earn,38,171
20818,,NO_TOPIC,43,224
20819,,NO_TOPIC,55,332
20820,,NO_TOPIC,51,258
20821,,NO_TOPIC,23,113
20822,earn,earn,133,598
20823,,NO_TOPIC,533,3207
20824,acq,acq,183,1051
20825,earn,earn,55,203
20826,earn,earn,84,355
20827,,NO_TOPIC,74,447
20828,crude;ship,crude,191,1070
20829,trade,trade,186,1175
20830,,NO_TOPIC,100,600
20831,,NO_TOPIC,210,1158
20832,,NO_TOPIC,61,361
20833,earn,earn,82,356
20834,acq,acq,103,599
20835,acq,acq,52,369
20836,earn,earn,55,205
20837,earn,earn,75,306
20838,earn,earn,74,289
20839,,NO_TOPIC,66,394
20840,acq,acq,63,392
20841,,NO_TOPIC,158,948
20842,,NO_TOPIC,21,107
20843,,NO_TOPIC,67,386
20844,,NO_TOPIC,42,264
20845,,NO_TOPIC,75,482
20846,,NO_TOPIC,15,71
20847,,NO_TOPIC,15,71
20848,,NO_TOPIC,14,67
20849,,NO_TOPIC,14,67
20850,,NO_TOPIC,13,60
20851,,NO_TOPIC,14,59
20852,,NO_TOPIC,16,73
20853,,NO_TOPIC,118,624
20854,,NO_TOPIC,199,1179
20855,,NO_TOPIC,164,912
20856,,NO_TOPIC,15,72
20857,,NO_TOPIC,12,78
20858,money-fx,money-fx,9,55
20859,,NO_TOPIC,15,76
20860,,NO_TOPIC,691,4175
20861,,NO_TOPIC,391,2178
20862,money-fx;dlr;yen,money-fx,14,72
20863,,NO_TOPIC,262,1580
20864,,NO_TOPIC,405,2469
20865,trade,trade,432,2593
20866,,NO_TOPIC,237,1556
20867,,NO_TOPIC,809,4733
20868,money-fx;dlr,money-fx,716,4327
20869,crude,crude,253,1381
20870,,NO_TOPIC,286,1562
20871,,NO_TOPIC,209,1233
20872,,NO_TOPIC,99,613
20873,,NO_TOPIC,303,1861
20874,,NO_TOPIC,39,179
20875,,NO_TOPIC,49,280
20876,,NO_TOPIC,70,401
20877,,NO_TOPIC,122,665
20878,crude,crude,162,984
20879,earn,earn,51,235
20880,,NO_TOPIC,14,79
20881,crude;ship,crude,250,1542
20882,crude;ship,crude,173,1009
20883,earn,earn,43,196
20884,,NO_TOPIC,81,528
20885,earn,earn,103,429
20886,,NO_TOPIC,98,584
20887,acq,acq,97,516
20888,earn,earn,67,345
20889,,NO_TOPIC,60,370
20890,ship;crude,ship,187,1137
20891,,NO_TOPIC,216,1256
20892,,NO_TOPIC,208,1304
20893,money-fx,money-fx,117,752
20894,earn,earn,91,365
20895,,NO_TOPIC,101,552
20896,earn,earn,83,364
20897,,NO_TOPIC,463,2640
20898,acq,acq,84,478
20899,,NO_TOPIC,187,1076
20900,earn,earn,80,340
20901,acq,acq,15,81
20902,ship,ship,174,1029
20903,,NO_TOPIC,117,676
20904,earn,earn,75,263
20905,acq,acq,121,678
20906,,NO_TOPIC,130,705
20907,money-fx,money-fx,180,1141
20908,,NO_TOPIC,95,569
20909,crude,crude,110,618
20910,earn,earn,153,720
20911,oilseed;soybean;veg-oil;palm-oil;palmkernel;coconut-oil,oilseed,249,1558
20912,,NO_TOPIC,102,592
20913,earn,earn,79,334
20914,,NO_TOPIC,23,78
20915,earn,earn,79,330
20916,,NO_TOPIC,112,657
20917,acq,acq,100,548
20918,earn,earn,81,319
20919,crude,crude,68,367
20920,earn,earn,63,266
20921,acq,acq,15,79
20922,money-fx,money-fx,131,787
20923,,NO_TOPIC,30,196
20924,,NO_TOPIC,460,2672
20925,money-fx,money-fx,172,1137
20926,earn,earn,38,164
20927,earn,earn,57,240
20928,,NO_TOPIC,362,2252
20929,,NO_TOPIC,21,104
20930,earn,earn,47,219
20931,earn,earn,91,435
20932,earn,earn,46,205
20933,,NO_TOPIC,11,62
20934,,NO_TOPIC,12,88
20935,,NO_TOPIC,154,930
20936,crude,crude,86,459
20937,earn,earn,91,394
20938,earn,earn,134,638
20939,,NO_TOPIC,11,75
20940,,NO_TOPIC,12,72
20941,money-fx,money-fx,14,84
20942,,NO_TOPIC,91,566
20943,earn,earn,47,219
20944,crude,crude,13,63
20945,acq,acq,91,470
20946,acq,acq,59,356
20947,earn,earn,125,581
20948,money-fx,money-fx,13,104
20949,earn,earn,97,452
20950,,NO_TOPIC,15,70
20951,,NO_TOPIC,10,42
20952,,NO_TOPIC,78,471
20953,,NO_TOPIC,78,473
20954,earn,earn,66,260
20955,,NO_TOPIC,352,2188
20956,,NO_TOPIC,100,586
20957,,NO_TOPIC,11,46
20958,money-fx,money-fx,13,104
20959,crude,crude,163,935
20960,,NO_TOPIC,60,346
20961,,NO_TOPIC,108,649
20962,,NO_TOPIC,119,653
20963,,NO_TOPIC,95,531
20964,,NO_TOPIC,52,304
20965,,NO_TOPIC,75,450
20966,,NO_TOPIC,168,972
20967,,NO_TOPIC,97,559
20968,earn,earn,84,384
20969,earn,earn,51,198
20970,,NO_TOPIC,12,63
20971,,NO_TOPIC,23,109
20972,earn,earn,154,687
20973,earn,earn,77,331
20974,earn,earn,59,226
20975,earn,earn,78,330
20976,earn,earn,102,478
20977,,NO_TOPIC,89,561
20978,,NO_TOPIC,88,487
20979,earn,earn,0,0
20980,,NO_TOPIC,7,45
20981,crude;ship,crude,196,1192
20982,acq,acq,128,848
20983,earn,earn,41,158
20984,earn,earn,71,269
20985,,NO_TOPIC,123,630
20986,,NO_TOPIC,161,937
20987,,NO_TOPIC,227,1339
20988,earn,earn,109,401
20989,trade,trade,220,1276
20990,,NO_TOPIC,78,487
20991,crude;ship,crude,180,1063
20992,,NO_TOPIC,40,223
20993,,NO_TOPIC,24,137
20994,,NO_TOPIC,135,812
20995,acq,acq,14,81
20996,,NO_TOPIC,16,88
20997,,NO_TOPIC,11,54
20998,,NO_TOPIC,77,433
20999,,NO_TOPIC,239,1209
21000,acq,acq,67,414
21001,,NO_TOPIC,15,77
21002,crude;ship,crude,475,2703
21003,acq,acq,13,82
21004,,NO_TOPIC,253,1497
21005,,NO_TOPIC,84,522
21006,crude;ship,crude,480,2782
21007,acq,acq,67,417
21008,,NO_TOPIC,13,62
21009,,NO_TOPIC,67,449
21010,,NO_TOPIC,58,402
21011,,NO_TOPIC,25,117
21012,earn,earn,53,217
21013,crude;ship,crude,414,2421
21014,earn,earn,56,213
21015,,NO_TOPIC,96,609
21016,earn,earn,65,269
21017,earn,earn,65,291
21018,crude,crude,102,637
21019,acq,acq,111,610
21020,,NO_TOPIC,110,631
21021,,NO_TOPIC,11,71
21022,earn,earn,50,225
21023,money-fx,money-fx,99,625
21024,,NO_TOPIC,85,524
21025,,NO_TOPIC,10,53
21026,,NO_TOPIC,22,114
21027,,NO_TOPIC,55,350
21028,earn,earn,106,573
21029,,NO_TOPIC,81,405
21030,acq,acq,115,726
21031,trade,trade,96,599
21032,earn,earn,41,158
21033,,NO_TOPIC,59,384
21034,earn,earn,98,451
21035,,NO_TOPIC,69,457
21036,earn,earn,61,237
21037,earn,earn,55,206
21038,earn,earn,44,189
21039,acq,acq,46,281
21040,acq,acq,157,937
21041,acq,acq,67,371
21042,earn,earn,60,261
21043,,NO_TOPIC,66,393
21044,earn,earn,57,212
21045,earn,earn,59,250
21046,acq,acq,206,1286
21047,earn,earn,56,266
21048,,NO_TOPIC,25,149
21049,earn,earn,56,210
21050,acq,acq,84,489
21051,acq,acq,106,641
21052,,NO_TOPIC,128,738
21053,earn,earn,84,371
21054,,NO_TOPIC,47,277
21055,earn,earn,74,284
21056,,NO_TOPIC,16,85
21057,,NO_TOPIC,192,1108
21058,crude,crude,0,0
21059,acq,acq,11,72
21060,acq,acq,116,626
21061,acq,acq,9,62
21062,,NO_TOPIC,24,100
21063,acq,acq,14,82
21064,,NO_TOPIC,11,52
21065,acq,acq,127,756
21066,,NO_TOPIC,37,200
21067,crude,crude,81,443
21068,,NO_TOPIC,12,46
21069,,NO_TOPIC,102,637
21070,,NO_TOPIC,59,341
21071,acq,acq,90,474
21072,,NO_TOPIC,75,398
21073,acq,acq,112,606
21074,,NO_TOPIC,60,355
21075,,NO_TOPIC,86,493
21076,crude,crude,61,371
21077,earn,earn,35,167
21078,acq,acq,279,1683
21079,,NO_TOPIC,85,530
21080,oilseed;soybean,oilseed,229,1414
21081,earn,earn,65,230
21082,acq,acq,0,0
21083,,NO_TOPIC,71,396
21084,,NO_TOPIC,22,100
21085,,NO_TOPIC,21,99
21086,,NO_TOPIC,25,118
21087,,NO_TOPIC,21,104
21088,,NO_TOPIC,21,98
21089,,NO_TOPIC,93,524
21090,,NO_TOPIC,84,553
21091,oilseed;soybean;grain;wheat;corn,oilseed,16,83
21092,,NO_TOPIC,53,292
21093,acq,acq,63,383
21094,,NO_TOPIC,22,113
21095,earn,earn,78,308
21096,bop,bop,100,587
21097,acq,acq,93,543
21098,,NO_TOPIC,15,85
21099,,NO_TOPIC,93,565
21100,earn,earn,64,275
21101,,NO_TOPIC,314,1771
21102,,NO_TOPIC,115,677
21103,earn,earn,146,732
21104,,NO_TOPIC,96,594
21105,earn,earn,41,160
21106,earn,earn,62,260
21107,,NO_TOPIC,110,653
21108,,NO_TOPIC,29,183
21109,earn,earn,76,326
21110,,NO_TOPIC,94,631
21111,,NO_TOPIC,13,79
21112,earn,earn,94,423
21113,earn,earn,66,265
21114,earn,earn,82,344
21115,,NO_TOPIC,385,2328
21116,,NO_TOPIC,185,1075
21117,earn,earn,92,350
21118,,NO_TOPIC,106,612
21119,,NO_TOPIC,75,450
21120,,NO_TOPIC,180,1146
21121,,NO_TOPIC,14,85
21122,money-fx,money-fx,87,548
21123,grain,grain,272,1567
21124,interest,interest,13,65
21125,,NO_TOPIC,10,43
21126,,NO_TOPIC,91,525
21127,,NO_TOPIC,12,48
21128,money-fx,money-fx,87,515
21129,acq,acq,90,533
21130,cpi,cpi,98,593
21131,crude,crude,579,3266
21132,earn,earn,40,161
21133,acq,acq,44,285
21134,acq,acq,45,268
21135,earn,earn,81,332
21136,earn,earn,46,220
21137,,NO_TOPIC,46,264
21138,money-fx,money-fx,146,883
21139,,NO_TOPIC,11,39
21140,acq,acq,77,431
21141,,NO_TOPIC,108,625
21142,earn,earn,131,641
21143,acq,acq,73,401
21144,,NO_TOPIC,37,235
21145,,NO_TOPIC,166,993
21146,earn,earn,85,395
21147,,NO_TOPIC,218,1251
21148,earn,earn,38,145
21149,crude;ship,crude,186,1108
21150,,NO_TOPIC,103,567
21151,money-fx,money-fx,13,73
21152,grain;veg-oil,grain,95,587
21153,,NO_TOPIC,112,656
21154,,NO_TOPIC,17,90
21155,,NO_TOPIC,45,256
21156,,NO_TOPIC,83,513
21157,money-fx;dlr,money-fx,150,975
21158,,NO_TOPIC,293,1746
21159,,NO_TOPIC,95,474
21160,,NO_TOPIC,54,339
21161,,NO_TOPIC,12,74
21162,,NO_TOPIC,93,568
21163,money-fx,money-fx,13,73
21164,earn,earn,92,431
21165,earn,earn,65,285
21166,earn,earn,57,255
21167,,NO_TOPIC,111,708
21168,grain,grain,15,82
21169,,NO_TOPIC,194,1135
21170,,NO_TOPIC,16,88
21171,,NO_TOPIC,13,77
21172,money-fx;dlr,money-fx,10,66
21173,earn,earn,67,273
21174,,NO_TOPIC,114,659
21175,earn,earn,162,808
21176,earn,earn,60,266
21177,coffee,coffee,24,181
21178,earn,earn,79,331
21179,earn,earn,85,383
